880,_,_,_,_
881,整体,真心不错,整体,正面
881,价格,超级划算,价格,正面
881,_,下次还会再买,整体,正面
882,面膜,很好用,使用体验,正面
882,蚕丝面膜纸,非常贴,使用体验,正面
882,精华,好多,成分,正面
882,_,真的补水,功效,正面
883,_,_,_,_
884,物流,高效,物流,正面
885,_,_,_,_
886,_,非常实惠,价格,正面
887,隔离霜,好用,使用体验,正面
888,遮瑕,好用,使用体验,正面
888,遮瑕,自然白,使用体验,正面
889,快递,这么快,物流,正面
889,价格,这么实惠,价格,正面
889,_,第二次购买了,整体,正面
889,_,用完下次还要继续购买,整体,正面
890,_,_,_,_
891,_,很满意,整体,正面
892,_,非常好用,整体,正面
893,_,_,_,_
894,_,很愉快,整体,正面
894,_,是,整体,中性
895,_,好用,整体,正面
896,_,_,_,_
897,_,感觉不错,整体,正面
897,_,会再买,整体,正面
898,气垫,很好用,使用体验,正面
898,_,很喜欢,整体,正面
899,_,_,_,_
900,_,挺好,整体,正面
900,_,喜欢,整体,正面
901,皮肤,非常滋润,使用体验,正面
902,_,物美价廉,整体,正面
903,设计,挺好,其他,正面
903,水,不刺激,使用体验,正面
903,清洁,挺干净,使用体验,正面
904,物流,很快,物流,正面
904,_,还不错,整体,正面
905,_,还阔以,整体,正面
905,_,香香的,整体,正面
905,_,很满意,整体,正面
906,物流,很给力,物流,正面
906,_,不知道是不是送的,其他,中性
907,_,好用,整体,正面
907,_,是正品,真伪,正面
907,_,超划算,价格,正面
908,保湿,很,功效,正面
908,精华,很多,成分,正面
909,_,超喜欢,整体,正面
909,物流,快,物流,正面
909,物流,当天买当天就到,物流,正面
909,_,超级满意,整体,正面
910,物流,很及时,物流,正面
910,_,很适合,整体,正面
911,隔离霜,用起来感觉不错,使用体验,正面
911,_,美美哒,整体,正面
912,气味,酒精味太重,气味,负面
912,_,有点油,其他,负面
912,_,其他都很好,整体,正面
913,价格,很优惠,价格,正面
913,价格,比实体店应该优惠很多,价格,正面
914,_,很好,整体,正面
915,_,还不错,整体,正面
916,快递,神速,物流,正面
916,快递,太给力了,物流,正面
916,价格,优惠很多,价格,正面
917,使用体验,真的不好用,使用体验,负面
917,功效,没有提亮肤色的效果,功效,负面
918,_,真心不错,整体,正面
919,_,还不错,整体,正面
920,真伪,正品,真伪,正面
920,瓶盖,碎了,其他,负面
921,真伪,正品,真伪,正面
922,_,还可以,整体,中性
922,_,有香料,气味,负面
923,物流,很给力,物流,正面
923,物流,第二天上午就到了,物流,正面
924,保湿效果,还不错,功效,正面
925,_,_,_,_
926,味道,不错,气味,正面
926,保湿,挺保湿,功效,正面
927,味道,好,气味,正面
927,_,不过敏,使用体验,正面
927,_,补水,使用体验,正面
928,_,很好,整体,正面
928,_,非常喜欢,整体,正面
928,_,直营,服务,正面
929,_,一如既往的好,整体,正面
930,_,好,整体,正面
930,_,喜欢,整体,正面
931,_,_,_,_
932,物流,快,物流,正面
933,味道,比较奇怪,气味,负面
933,_,非常好吸收,使用体验,正面
933,_,轻微的黏腻感,使用体验,负面
933,_,可以接受的程度,使用体验,正面
933,_,非常非常轻微,使用体验,中性
934,物流,速度快,物流,正面
935,使用体验,不好用,使用体验,负面
935,使用体验,卡粉,使用体验,负面
936,_,_,_,_
937,_,性价比很高的,整体,正面
938,面膜,精华很多,成分,正面
938,面膜,很好用,整体,正面
938,面膜,不过敏,真伪,正面
939,_,一点都不好用,整体,负面
940,保湿效果,很好,功效,正面
941,痘痘痕迹,自然淡化了,使用体验,正面
942,整体,东西确定好,整体,正面
942,价格,便宜,价格,正面
943,_,一般,整体,中性
943,_,便宜,价格,正面
944,_,确实,整体,正面
944,吸收,挺好,使用体验,正面
944,_,并不油腻,使用体验,正面
944,保护措施,做的也挺好,服务,正面
944,_,没有损毁,物流,正面
945,功效,不错,功效,正面
946,包装,简陋,包装,负面
946,价格,划算,价格,正面
946,整体,满意,整体,正面
947,补水效果,不错,功效,正面
947,包装,好看,包装,正面
947,膜布,柔软,使用体验,正面
947,膜布,很薄,使用体验,中性
947,精华,满满,成分,正面
948,_,不错,整体,正面
949,面膜,挺喜欢,整体,正面
949,面膜,很实惠,价格,正面
949,面膜,水水美美的,使用体验,正面
950,_,现在用着不错,整体,正面
950,_,不知道时间长了会怎么样,整体,中性
950,_,用一个月看看怎么样,整体,中性
950,_,才会出现好和差区别,整体,中性
951,使用体验,有点油,使用体验,负面
951,使用体验,到后面就好多了,使用体验,正面
952,_,还行,整体,中性
952,_,好推开,使用体验,正面
952,_,眼睛有点不舒服,使用体验,负面
953,_,Very good,整体,正面
954,_,还不错,整体,正面
954,_,挺舒服的,使用体验,正面
955,提亮肤色,挺好用的,功效,正面
956,_,_,_,_
957,_,快又好,物流,正面
957,_,很不错,整体,正面
957,_,棒棒哒,整体,正面
958,颜色,不自然,其他,负面
958,颜色,假白,其他,负面
958,定妆,不持久,使用体验,负面
958,一盒,好少,尺寸,负面
959,_,好用,整体,正面
959,_,挺不错的,整体,正面
959,_,你值得拥有,整体,正面
960,快递,不咋地,物流,负面
960,快递,速度还慢,物流,负面
961,_,感觉还不错,整体,正面
961,_,挺香的,气味,正面
961,泡面,不是很丰富,其他,负面
961,_,也挺好,整体,正面
961,_,洗好之后,使用体验,中性
961,_,脸也不干燥,使用体验,正面
962,_,还不错,整体,正面
963,_,很好用,整体,正面
963,物流,很快,物流,正面
964,_,_,_,_
965,水嫩,挺,使用体验,正面
966,脸上,卡粉,使用体验,负面
966,_,不自然,使用体验,负面
967,_,有点太贵了点,价格,负面
968,粉底,浮粉严重,使用体验,负面
968,颜色,太白,其他,负面
968,粉底,显毛孔,使用体验,负面
969,_,_,_,_
970,整体,很好用,整体,正面
971,_,挺好用的,整体,正面
971,_,非常满意,整体,正面
972,_,_,_,_
973,_,棒棒哒,整体,正面
974,_,好用,整体,正面
974,_,经济,价格,正面
974,_,实惠,价格,正面
975,_,还不错,整体,正面
975,包装,很大一箱,包装,中性
975,_,用着还可以,使用体验,中性
975,_,便宜,价格,正面
975,_,送了面膜盒,服务,正面
976,洗脸,还可以,使用体验,中性
976,_,不黏腻,使用体验,正面
977,使用体验,很油,使用体验,负面
977,使用体验,不清爽,使用体验,负面
978,_,没用,整体,负面
979,使用体验,特别好用,使用体验,正面
979,薄,很薄,其他,正面
979,使用体验,贴完很舒服,使用体验,正面
980,_,_,_,_
981,尺寸,有点小啊比想象中的小,尺寸,负面
982,_,_,_,_
983,_,买一送一,价格,正面
983,_,挺温和,功效,正面
983,_,用着还可以,使用体验,正面
984,_,好用,整体,正面
984,_,不错,整体,正面
985,_,好评,整体,正面
986,_,反馈情况良好,整体,正面
986,_,使用无异常,整体,正面
986,_,喜欢这种东西,整体,正面
987,_,很好用,整体,正面
987,_,好用,整体,正面
987,肤色,均匀,功效,正面
988,卸妆效果,很好,功效,正面
988,质量,很满意,整体,正面
989,包装,一般,包装,中性
989,包装,连个盒子都没有,包装,负面
989,_,样子看着也就那样,整体,中性
990,_,很好用,整体,正面
990,_,味道也好闻,气味,正面
990,_,太划算,价格,正面
991,_,很好用,整体,正面
991,_,老顾客了,整体,正面
992,价格,便宜,价格,正面
993,_,好,整体,正面
994,保湿补水效果,很好,功效,正面
994,_,特别快,使用体验,正面
994,_,超值,价格,正面
994,_,值得选择,整体,正面
995,_,好用,整体,正面
995,_,不刺激,使用体验,正面
996,_,_,_,_
997,_,很好用,整体,正面
997,_,很开心,整体,正面
997,_,肤色很好,整体,正面
998,_,满意,整体,正面
998,_,吸收好,使用体验,正面
999,_,_,_,_
1000,_,发货及时,物流,正面
1000,_,品种还是那么的好,整体,正面
1001,_,_,_,_
1002,_,_,_,_
1003,_,好用,整体,正面
1003,_,很划算,价格,正面
1004,提亮肤色,超强大,功效,正面
1004,_,很润,使用体验,正面
1004,_,很服帖,使用体验,正面
1005,_,不是很好用,整体,负面
1006,_,还不错,整体,正面
1006,_,习惯性好评,整体,中性
1006,_,下次再买,整体,正面
1006,_,皮肤很白了,功效,正面
1007,_,好用,整体,正面
1007,_,价格亲民,价格,正面
1008,整体,不错,整体,正面
1009,整体,比想象中的好很多,整体,正面
1009,功效,补水保湿,功效,正面
1009,使用体验,不油腻,使用体验,正面
1010,整体,效果很好,整体,正面
1010,_,性价比高,价格,正面
1010,_,用起来很方便,使用体验,正面
1010,_,不浪费,其他,正面
1011,整体,干巴巴的,整体,负面
1012,_,很好用,整体,正面
1012,_,很香,气味,正面
1013,_,非常不错,整体,正面
1014,瓶子,挺精致的,其他,正面
1015,_,看着不错,整体,正面
1015,_,好用,整体,正面
1015,快递,很快,物流,正面
1016,_,蛮好用的,整体,正面
1016,_,超喜欢,整体,正面
1016,_,超满意,整体,正面
1017,使用体验,挺好用的,使用体验,正面
1017,使用体验,很细腻,使用体验,正面
1017,功效,遮瑕效果挺好,功效,正面
1018,尺寸,挺小的,尺寸,负面
1018,使用体验,适合油皮，不易脱妆,使用体验,正面
1018,整体,整体感觉不错,整体,正面
1018,包装,还送了一瓶卸妆水,包装,正面
1019,_,_,_,_
1020,清爽型,很舒服,使用体验,正面
1021,物流,快,物流,正面
1021,服务,好,服务,正面
1022,_,挺划算的,价格,正面
1022,_,会一直支持,整体,正面
1023,_,好评,整体,正面
1023,_,多次购买,整体,正面
1023,_,好用,整体,正面
1024,_,真给力,整体,正面
1025,_,物有所值,整体,正面
1026,_,挺好用的,整体,正面
1026,_,实惠,价格,正面
1026,_,建议购买,整体,正面
1026,_,感觉还可以,整体,中性
1027,面膜精华,很多,其他,正面
1027,快递员服务,超好,服务,正面
1028,提亮效果,好,功效,正面
1029,包装,很好,包装,正面
1029,包装,无破损,包装,正面
1030,气味,淡淡的清香,气味,正面
1030,_,很好闻,气味,正面
1030,_,还有两个替换装,包装,正面
1031,_,_,_,_
1032,_,挺好,整体,正面
1032,_,不卡粉,使用体验,正面
1033,_,便宜,价格,正面
1033,_,好用,整体,正面
1033,_,物美价廉,整体,正面
1034,_,好失望,整体,负面
1034,保质期,2020年的,其他,负面
1034,_,没有评价那么好,整体,负面
1035,整体,值得推荐,整体,正面
1035,整体,超级好用,整体,正面
1035,整体,易摸散,整体,中性
1035,整体,很信赖,整体,正面
1035,整体,还会回购,整体,正面
1035,尺寸,一瓶只有40毫升,尺寸,中性
1036,_,不错,整体,正面
1036,_,挺好用的,整体,正面
1036,_,用着还不错,整体,正面
1037,气味,廉价的香精味,气味,负面
1037,使用体验,上妆不自然卡粉,使用体验,负面
1037,_,试了一次就没用了,整体,负面
1038,整体,不错,整体,正面
1039,保湿效果,还行,功效,中性
1039,_,特别划算,价格,正面
1040,物流,好快,物流,正面
1040,使用体验,感觉很好,使用体验,正面
1040,成分,精华也很多,成分,正面
1041,_,_,_,_
1042,_,_,_,_
1043,_,_,_,_
1044,整体,很好用,整体,正面
1044,_,是真的,真伪,正面
1045,物流,很快,物流,正面
1046,真伪,正品,真伪,正面
1047,尺寸,很大,尺寸,正面
1047,使用体验,用起来非常方便,使用体验,正面
1048,清爽不油腻,清爽不油腻,使用体验,正面
1049,包装,完好,包装,正面
1049,气味,淡淡的清香味,气味,正面
1050,_,性价比很高,整体,正面
1050,_,超级快,物流,正面
1051,_,不错,整体,正面
1052,保湿,不是那么好,功效,负面
1053,_,_,_,_
1054,味道,清新,气味,正面
1054,泡沫,不多,使用体验,负面
1054,泡沫,细腻,使用体验,正面
1054,清洁力度,还可以,使用体验,中性
1054,洗完,不紧绷,使用体验,正面
1054,洗发水,温和,使用体验,正面
1055,_,一般般,整体,中性
1055,_,不明显,整体,负面
1056,使用体验,一般般,使用体验,中性
1056,功效,搓不出角质,功效,负面
1057,_,超赞,整体,正面
1057,_,大爱,整体,正面
1058,_,太赞了,整体,正面
1058,_,用惯了,整体,正面
1058,_,年年买,整体,正面
1059,_,_,_,_
1060,物流,很快,物流,正面
1061,物流,慢,物流,负面
1062,气味,太香了,气味,正面
1062,使用体验,不是很滋润,使用体验,负面
1062,使用体验,稍微有点遮暇效果,使用体验,正面
1063,面膜,超级好用,整体,正面
1063,面膜,敏感肌都不会过敏,真伪,正面
1063,面膜,补水效果也好,功效,正面
1064,服务态度,很好,服务,正面
1064,物流,提前一天到,物流,正面
1064,整体,很满意,整体,正面
1065,实物,和图片一样,整体,正面
1065,_,出汗不掉妆,使用体验,正面
1066,粉质,不够细,其他,负面
1066,使用,不够服帖,使用体验,负面
1066,味道,蛮喜欢,气味,正面
1066,提亮的效果,也不错,功效,正面
1067,使用体验,清淡,使用体验,正面
1067,使用体验,不紧绷,使用体验,正面
1067,使用体验,很舒服,使用体验,正面
1067,使用体验,没有什么泡泡,使用体验,负面
1067,使用体验,挺干净,使用体验,正面
1067,使用体验,不刺激,使用体验,正面
1067,使用体验,还好,使用体验,中性
1068,整体,还不错,整体,正面
1068,赠品,赠送了两小瓶卸妆水,其他,中性
1069,洗面奶,很难用,使用体验,负面
1069,洗面奶,洗不干净,功效,负面
1069,洗面奶,油油的,使用体验,负面
1069,火山泥,不是泥,真伪,负面
1069,火山泥,油乎乎的东西,使用体验,负面
1070,_,非常满意,整体,正面
1070,_,赠送一支迷你的,其他,正面
1071,_,还不错,整体,正面
1072,温和不刺激,喜欢,使用体验,正面
1072,_,大爱,整体,正面
1072,_,挺好用的,整体,正面
1073,_,价格美丽,价格,正面
1073,_,买一送一,价格,正面
1074,_,很不错哦,整体,正面
1075,_,一般,整体,中性
1075,_,期待以后效果,整体,正面
1076,清洁力,不是太好,功效,负面
1076,_,起痘痘,使用体验,负面
1077,包装,很大,包装,正面
1077,赠品,送了很多,其他,正面
1077,效果,还行,功效,中性
1078,_,_,_,_
1079,粉扑,很硬,其他,负面
1079,粉扑,不好用,使用体验,负面
1080,_,速度真无敌了,物流,正面
1081,清洁效果,洗不干净,使用体验,负面
1081,泡沫,不细腻,使用体验,负面
1082,_,一如既往的好,整体,正面
1083,_,还不错,整体,正面
1083,_,正品,真伪,正面
1084,日期,新,其他,正面
1084,_,看着不错,整体,正面
1085,_,_,_,_
1086,物流,很快,物流,正面
1087,_,还不错,整体,正面
1087,_,和描述的一样,整体,中性
1088,_,_,_,_
1089,_,_,_,_
1090,价格,实惠,价格,正面
1090,_,不错,整体,正面
1091,_,特持久,其他,正面
1091,_,特别容易干,其他,负面
1092,效果,特别好,功效,正面
1092,补水,特,功效,正面
1093,成分,添加剂很少很安全,成分,正面
1093,功效,补水保湿也不错,功效,正面
1093,使用体验,太粘稠了,使用体验,负面
1094,物流,给力,物流,正面
1095,_,不错,整体,正面
1095,_,用了很多年,整体,正面
1096,整体,还不错,整体,正面
1096,_,通透,使用体验,正面
1096,_,不会油油的,使用体验,正面
1096,_,遮瑕防晒,功效,正面
1096,_,推荐购买,整体,正面
1097,面膜,轻薄,使用体验,正面
1097,面膜,舒服,使用体验,正面
1097,_,很好,整体,正面
1098,整体,挺好的,整体,正面
1099,气味,一般,气味,负面
1099,气味,没有他们说的那持久,气味,负面
1099,_,不值得购买,整体,负面
1099,_,性价比低,价格,负面
1100,_,不错,整体,正面
1101,_,物廉价美,整体,正面
1102,_,很清爽,使用体验,正面
1102,_,不错,整体,正面
1102,_,很划得来,价格,正面
1103,_,有点小惊喜,整体,正面
1103,_,很满意,整体,正面
1104,_,过敏,其他,负面
1105,效果,很好,功效,正面
1105,_,很补水,功效,正面
1105,_,买了三套划算,价格,正面
1106,_,_,_,_
1107,_,好用的很,整体,正面
1108,控油效果,还可以,功效,中性
1108,香味,太香精了,气味,负面
1109,日期,比专柜差,其他,负面
1109,日期,根本不是近期的,其他,负面
1109,日期,4月的,其他,负面
1110,_,超级喜欢,整体,正面
1111,_,非常好,整体,正面
1111,_,舒服,使用体验,正面
1111,_,不过敏,使用体验,正面
1111,_,挺实惠的,价格,正面
1112,包装,还可以,包装,中性
1113,_,好,整体,正面
1114,包装,新包装确实比老包装好多了,包装,正面
1114,使用体验,只要轻轻的按一下就好了,使用体验,正面
1115,物流,好快,物流,正面
1115,服务态度,也好,服务,正面
1116,真伪,是正品,真伪,正面
1117,物流,很快,物流,正面
1118,袋子,漂亮,包装,正面
1119,面膜,还不错,整体,正面
1119,面膜,很服帖,使用体验,正面
1120,_,不错,整体,正面
1120,_,挺细腻的,整体,正面
1121,气味,淡淡香味,气味,正面
1121,_,非常好用,整体,正面
1122,_,_,_,_
1123,_,_,_,_
1124,_,_,_,_
1125,_,相当不错,整体,正面
1125,物流,给力,物流,正面
1125,_,好评,整体,正面
1125,_,超级好评,整体,正面
1126,_,_,_,_
1127,质地,很湿润,使用体验,正面
1127,味道,和力士香皂味道很像,气味,中性
1128,_,效果很好,整体,正面
1128,_,老婆很喜欢,整体,正面
1129,_,很不错,整体,正面
1130,_,挺好用的,整体,正面
1130,_,非常满意,整体,正面
1131,_,_,_,_
1132,物流,超级快,物流,正面
1133,整体,还不错,整体,正面
1133,整体,很好用,整体,正面
1133,价格,优惠,价格,正面
1133,整体,满意,整体,正面
1134,物流,很快,物流,正面
1135,_,满意,整体,正面
1135,_,还不错,整体,正面
1135,持久效果,没有宣传的那么好,功效,负面
1135,卸妆油,送了,包装,正面
1135,_,发货也快,物流,正面
1136,_,棒棒哒,整体,正面
1136,透气,轻薄,使用体验,正面
1137,尺寸,挺大,尺寸,正面
1137,功效,卸妆效果也还好,功效,中性
1137,功效,肯定没有水油的那种效果好,功效,负面
1137,使用体验,清爽不油腻,使用体验,正面
1138,整体,很好用,整体,正面
1138,物流,很快,物流,正面
1139,_,_,_,_
1140,_,_,_,_
1141,提亮肤色,很不错,功效,正面
1142,_,很好用,整体,正面
1142,香味,淡淡的,气味,正面
1142,_,用完后脸也不会有紧绷的感觉,使用体验,正面
1143,使用体验,很舒服,使用体验,正面
1143,_,没有一点不舒服,使用体验,正面
1144,_,还行吧,整体,中性
1144,_,无功无过,整体,中性
1145,面膜,不错,整体,正面
1145,保温效果,好,功效,正面
1145,精华液,挺多的,成分,正面
1146,_,挺好的,整体,正面
1147,外观,还不错,其他,正面
1148,_,不错,整体,正面
1149,_,_,_,_
1150,真伪,是正品,真伪,正面
1150,包装,有点不好,包装,负面
1151,物流,很快,物流,正面
1152,_,非常好用,整体,正面
1153,快递,很给力,物流,正面
1154,_,很喜欢,整体,正面
1154,_,称赞,整体,正面
1155,物流,快,物流,正面
1156,真伪,正品,真伪,正面
1157,物流,垃圾,物流,负面
1157,_,味道好大,气味,负面
1157,_,不喜欢,整体,负面
1158,_,非常好用,整体,正面
1158,味道,好闻,气味,正面
1158,_,一直都在用,整体,正面
1159,遮暇效果,很好,功效,正面
1160,_,_,_,_
1161,价格,比店里低,价格,正面
1162,_,_,_,_
1163,_,不好用,整体,负面
1163,_,太干,整体,负面
1164,物流,速度真快,物流,正面
1164,价格,便宜,价格,正面
1164,使用体验,待试试效果咋样,使用体验,中性
1165,上妆效果,脸白一大圈,使用体验,正面
1166,_,_,_,_
1167,_,物超所值,整体,正面
1167,_,值得购买,整体,正面
1168,价格,比较实惠,价格,正面
1168,功效,挺好,功效,正面
1169,_,感觉还可以,整体,中性
1169,物流,很快,物流,正面
1170,整体,垃圾产品,整体,负面
1170,真伪,假货,真伪,负面
1170,使用体验,用了脸都毁了,使用体验,负面
1170,_,好评率那么好,整体,负面
1170,_,花了多少钱刷屏,整体,负面
1170,整体,麻烦刷屏的钱用在商品质检上自然会有人购买的,整体,负面
1171,皮肤,光滑水润,使用体验,正面
1172,_,_,_,_
1173,气味,太刺鼻,气味,负面
1173,_,很实惠,价格,正面
1174,_,不错,整体,正面
1174,_,喜欢,整体,正面
1175,_,感觉不错,整体,正面
1175,_,媳妇很满意,整体,正面
1176,_,性价比很高,整体,正面
1177,_,很不错,整体,正面
1178,_,_,_,_
1179,真伪,假货,真伪,负面
1179,_,过敏,使用体验,负面
1179,_,一颗星都不想给,整体,负面
1179,防伪码,扫不出来,真伪,负面
1180,包装,不错,包装,正面
1180,自然色,还好,其他,中性
1180,_,带尖的,使用体验,中性
1180,_,适合鼻翼两侧用,使用体验,正面
1180,_,不持久,使用体验,负面
1180,_,毛孔粗,其他,负面
1180,_,吃妆比较厉害,使用体验,负面
1181,新鲜度,日期新鲜,新鲜度,正面
1181,_,特划算,价格,正面
1182,洗面奶,用着不起沫,使用体验,负面
1182,洗面奶,不怎么好用,使用体验,负面
1183,_,_,_,_
1184,妆效,不服帖,使用体验,负面
1184,妆效,脱妆严重,使用体验,负面
1184,妆效,假白,使用体验,负面
1185,卸妆液,很清爽,使用体验,正面
1185,卸妆液,不油腻,使用体验,正面
1185,卸妆液,很喜欢,整体,正面
1185,卸妆液,卸的也很干净,功效,正面
1186,快递,真快,物流,正面
1187,_,超乎意料的好,整体,正面
1187,_,好评,整体,正面
1187,_,赞赞赞赞赞,其他,正面
1188,价格,便宜了很多,价格,正面
1188,_,好用,整体,正面
1188,_,好评,整体,正面
1189,_,_,_,_
1190,面膜,不错,整体,正面
1190,面膜,值得回购,整体,正面
1190,面膜,是正品,真伪,正面
1190,面膜,效果挺好的,功效,正面
1191,卸妆效果,挺干净的,功效,正面
1192,_,高端霸气上档次,整体,正面
1192,_,超级喜欢,整体,正面
1193,真伪,是正品,真伪,正面
1194,使用体验,喜欢用,使用体验,正面
1194,使用体验,比较细腻,使用体验,正面
1194,使用体验,也不油腻,使用体验,正面
1194,整体,觉得挺好的,整体,正面
1195,整体,值得了,整体,正面
1196,物流,相当快,物流,正面
1196,包装,精致,包装,正面
1196,_,一如既往的好,整体,正面
1196,_,值得拥有,整体,正面
1197,使用体验,不错,使用体验,正面
1197,使用体验,感觉脸也不干了,使用体验,正面
1197,使用体验,也白了很多,使用体验,正面
1198,整体,满意,整体,正面
1199,_,很喜欢,整体,正面
1199,_,用的非常好,整体,正面
1200,_,_,_,_
1201,_,不错,整体,正面
1201,_,值得购买,整体,正面
1202,_,很好用,整体,正面
1203,_,_,_,_
1204,物流,又快又好,物流,正面
1205,_,便宜,价格,正面
1205,_,还好用,整体,正面
1205,_,清淡的香味,气味,正面
1205,_,个人比较喜欢,整体,正面
1206,_,一如既往的好,整体,正面
1207,_,_,_,_
1208,_,很不错,整体,正面
1209,_,很满意,整体,正面
1210,补水效果,很棒,功效,正面
1211,_,_,_,_
1212,使用体验,超好用,使用体验,正面
1212,使用体验,好用,使用体验,正面
1212,包装,送两个替换装,包装,正面
1212,价格,超值,价格,正面
1213,皮肤,变好了点,使用体验,正面
1214,使用体验,水润透气,使用体验,正面
1214,使用体验,清风般的享受,使用体验,正面
1214,整体,质量不错,整体,正面
1214,_,值得拥有,整体,正面
1215,_,很好用,整体,正面
1216,_,_,_,_
1217,洗面奶,细腻,使用体验,正面
1217,洗面奶,清爽不干燥,使用体验,正面
1218,_,一如既往地好,整体,正面
1219,使用体验,很油,使用体验,负面
1219,使用体验,用完满脸油,使用体验,负面
1220,包装,送的东西还不少,包装,正面
1220,整体,好用,整体,正面
1221,_,挺好的,整体,正面
1221,味道,清新,气味,正面
1221,_,滋润又不粘腻,使用体验,正面
1221,_,下次还会再来,整体,正面
1222,面膜,很薄,其他,负面
1222,面膜,水分很多,其他,正面
1222,面膜,很舒服,使用体验,正面
1222,面膜,清爽,使用体验,正面
1223,深海雪润,效果感觉不错,功效,正面
1223,深海水养,效果感觉不错,功效,正面
1224,价格,合理,价格,正面
1225,物流,很快,物流,正面
1226,_,挺喜欢的,整体,正面
1227,_,很好,整体,正面
1227,_,值得购买,整体,正面
1228,提亮遮暇能力,强,功效,正面
1229,水乳,挺好的,整体,正面
1229,水,用的好快,使用体验,负面
1230,气味,臭死了,气味,负面
1231,_,挺不错的,整体,正面
1231,包装,无损坏,包装,正面
1231,气味,淡淡的清香味,气味,正面
1231,_,保湿效果应该挺好的,功效,正面
1232,_,不错,整体,正面
1232,物流,很快,物流,正面
1233,包装,有点脏,包装,负面
1233,包装,霜都泄露了,包装,负面
1234,气味,很好闻,气味,正面
1234,_,买了一瓶,其他,中性
1234,_,发了两瓶,其他,中性
1235,物流,很快,物流,正面
1235,面膜,很好用,使用体验,正面
1236,尺寸,很大,尺寸,正面
1236,设计,单手操作也毫不费力,使用体验,正面
1236,气味,没有刺鼻的气味,气味,正面
1236,温和性,很温和,使用体验,正面
1236,卸妆效果,卸妆很干净,功效,正面
1236,包装,特别再仔细,包装,正面
1236,_,很满意,整体,正面
1237,妆,容易花,使用体验,负面
1237,_,被骗了,整体,负面
1237,遮暇效果,一点...都没有,功效,负面
1238,_,便宜没好货好货不便宜,整体,负面
1238,尺寸,好小,尺寸,负面
1239,_,还不错,整体,正面
1240,皮肤,很干,使用体验,负面
1241,整体,好用,整体,正面
1241,上妆效果,好用,使用体验,正面
1241,上妆效果,亲肤,使用体验,正面
1241,持久情况,不油,使用体验,正面
1241,适合肤质,痘印肌肤,使用体验,中性
1242,隔离,很好用,使用体验,正面
1243,物流,超快,物流,正面
1243,包装,高大上很好,包装,正面
1243,_,没有破损,包装,正面
1244,_,便宜实惠,价格,正面
1244,_,非常好用,整体,正面
1245,_,_,_,_
1246,_,_,_,_
1247,_,很赞,整体,正面
1247,_,很喜欢,整体,正面
1248,_,好用,整体,正面
1248,_,再来光顾,整体,正面
1249,面膜,很好用,整体,正面
1249,使用体验,用完脸上水水的,使用体验,正面
1249,使用体验,第二天起床后嫩嫩的,使用体验,正面
1250,保湿效果,很好,功效,正面
1250,_,国产大品牌,整体,正面
1251,包装,好多了,包装,正面
1251,_,效果未知,功效,中性
1252,整体,很好用,整体,正面
1252,味道,很好闻,气味,正面
1252,整体,很喜欢,整体,正面
1253,_,_,_,_
1254,气味,挺重的,气味,负面
1255,_,挺好用,整体,正面
1255,_,很轻薄,整体,正面
1256,价格,实惠,价格,正面
1256,使用体验,脸上不会干,使用体验,正面
1256,使用体验,保持时间较长,使用体验,正面
1256,使用体验,不用一直补妆,使用体验,正面
1257,_,不错,整体,正面
1257,_,第二次买,整体,正面
1258,乳液,挺多的,尺寸,正面
1258,乳液,够用一阵了,使用体验,正面
1259,精华液,很多,成分,正面
1259,补水效果,不错,功效,正面
1260,_,_,_,_
1261,使用体验,喜欢,使用体验,正面
1261,使用体验,不刺皮肤,使用体验,正面
1261,使用体验,擦的干净,使用体验,正面
1262,_,非常好用,整体,正面
1262,_,不油腻,使用体验,正面
1262,_,很清爽,使用体验,正面
1262,_,大爱,整体,正面
1263,_,就是快,物流,正面
1264,_,_,_,_
1265,味道,很好闻,气味,正面
1265,保湿,保湿,功效,正面
1266,物流,很快,物流,正面
1266,商品质量,很好,整体,正面
1267,_,_,_,_
1268,夏天,很油,使用体验,负面
1268,夏天,真的真的很油,使用体验,负面
1269,_,很好很好非常好,整体,正面
1270,_,挺好的,整体,正面
1271,_,比预想的差太多了,整体,负面
1271,_,一分钱一分货吧,整体,负面
1271,镜子,松的,包装,负面
1271,散粉,整的到处都是,包装,负面
1271,_,香味很浓,气味,中性
1272,_,一如既往的好,整体,正面
1273,_,实惠,价格,正面
1274,补水,效果很好,功效,正面
1275,_,好用,整体,正面
1275,滋润度,非常好,功效,正面
1275,_,不干,使用体验,正面
1275,_,不卡粉,使用体验,正面
1275,_,棒棒哒,整体,正面
1276,_,_,_,_
1277,_,还不错,整体,正面
1278,_,_,_,_
1279,_,非常满意,整体,正面
1279,_,非常喜欢,整体,正面
1280,_,_,_,_
1281,补水效果,非常好,功效,正面
1282,_,_,_,_
1283,_,_,_,_
1284,洗完感觉,还有一层，洗不掉,使用体验,负面
1284,_,不紧绷,使用体验,正面
1285,尺寸,小了一点,尺寸,负面
1285,_,很好用,使用体验,正面
1285,_,很香,气味,正面
1285,包装,掉色了,包装,负面
1286,_,真心不错,整体,正面
1287,_,应该还不错,整体,正面
1288,整体,很不错,整体,正面
1288,整体,不错,整体,正面
1289,_,还可以吧,整体,中性
1290,_,_,_,_
1291,保湿效果,很好,功效,正面
1291,整体,非常满意,整体,正面
